order_id,customer_id,order_date,total_amount,status,num_items
3712,110,2025-04-21 12:57:00,3652.92,Delivered,2
3713,313,2025-01-13 17:18:31,2293.71,Delivered,3
3714,107,2025-06-26 08:55:09,19.65,Delivered,1
3715,914,2025-12-08 00:02:18,4008.95,Cancelled,3
3716,951,2025-07-16 10:46:10,740.18,Processing,2
3717,535,2026-01-14 02:09:33,3667.78,Delivered,5
3718,910,2025-11-07 02:21:28,3909.59,Cancelled,5
3719,619,2025-12-29 05:22:34,4754.43,Cancelled,4
3720,935,2025-12-28 08:02:39,3296.48,Processing,2
3721,693,2025-10-16 14:30:47,6068.16,Processing,3
3722,407,2025-06-08 23:44:35,8312.69,Pending,5
3723,9,2025-12-26 20:31:30,725.34,Delivered,1
3724,292,2025-04-12 07:05:42,8538.6,Cancelled,5
3725,284,2025-11-19 23:04:27,1365.53,Pending,1
3726,928,2025-02-09 21:09:48,1966.94,Delivered,2
3727,292,2025-07-10 13:57:13,2533.48,Shipped,2
3728,706,2025-04-24 01:00:54,5727.11,Pending,4
3729,529,2026-05-13 02:53:27,5493.33,Cancelled,3
3730,373,2025-03-20 16:05:10,6414.23,Shipped,5
3731,539,2025-08-18 10:59:32,3537.66,Processing,3
3732,668,2025-10-18 12:31:47,937.78,Delivered,1
3733,97,2025-02-11 06:12:58,3236.2,Shipped,2
3734,521,2025-09-30 06:49:15,3263.33,Processing,5
3735,419,2025-12-28 05:53:42,4020.93,Cancelled,5
3736,953,2025-10-28 05:56:30,4094.0,Shipped,4
3737,639,2026-05-23 12:51:20,2373.19,Processing,4
3738,77,2025-12-03 14:49:56,4742.72,Delivered,3
3739,322,2025-03-02 16:19:37,1695.47,Shipped,3
3740,117,2026-04-10 15:56:09,5114.61,Shipped,4
3741,819,2025-08-17 07:38:40,4399.88,Pending,4
3742,152,2025-10-03 13:28:25,2376.39,Pending,4
3743,929,2026-02-03 02:50:20,4012.84,Processing,5
3744,960,2026-03-05 10:41:40,1592.72,Shipped,3
3745,218,2026-01-06 13:56:22,3320.41,Delivered,3
3746,320,2025-02-01 11:25:47,1710.03,Processing,2
3747,591,2026-01-08 09:45:16,4562.75,Pending,5
3748,677,2025-02-22 15:03:25,2741.1,Delivered,2
3749,189,2025-10-01 18:44:55,3981.26,Pending,2
3750,24,2025-09-15 10:43:12,3478.78,Pending,4
3751,69,2025-05-31 06:42:56,1161.52,Pending,3
3752,34,2025-08-30 01:11:23,3168.42,Delivered,4
3753,703,2026-01-29 13:53:59,2627.91,Processing,2
3754,759,2025-05-09 21:26:47,4548.03,Processing,5
3755,164,2025-01-09 14:06:07,946.18,Delivered,2
3756,906,2025-03-20 16:25:11,1371.12,Cancelled,2
3757,187,2025-04-24 08:30:02,5184.09,Pending,4
3758,913,2026-03-13 04:47:54,4230.99,Processing,5
3759,432,2025-07-29 09:52:07,4240.93,Cancelled,5
3760,503,2025-02-16 12:22:26,5138.3,Pending,4
3761,643,2025-01-20 04:08:02,1968.18,Shipped,3
3762,481,2026-01-31 17:53:36,5484.86,Cancelled,4
3763,326,2025-06-19 20:44:52,3448.24,Delivered,4
3764,465,2026-05-05 20:37:29,2196.86,Cancelled,2
3765,140,2026-02-09 17:50:27,6726.92,Processing,5
3766,201,2025-10-16 08:54:28,3379.3,Pending,4
3767,814,2025-01-19 17:59:57,2885.47,Pending,2
3768,484,2025-12-15 06:00:40,4419.95,Shipped,5
3769,370,2025-11-10 08:08:44,1525.81,Shipped,2
3770,811,2025-09-17 10:58:27,579.33,Pending,1
3771,632,2026-04-22 01:46:10,6586.25,Shipped,5
3772,894,2025-12-24 12:26:44,351.03,Shipped,1
3773,479,2025-09-27 11:09:52,948.92,Pending,1
3774,60,2026-04-28 22:40:57,3325.16,Processing,3
3775,464,2025-09-11 15:14:01,1306.78,Shipped,2
3776,94,2025-08-10 07:25:38,925.59,Cancelled,1
3777,693,2025-10-13 19:24:43,2800.17,Pending,4
3778,153,2025-02-09 13:08:58,3334.56,Shipped,3
3779,633,2026-02-06 13:31:56,616.43,Pending,2
3780,374,2026-03-31 20:46:11,7337.03,Cancelled,5
3781,888,2025-04-06 18:26:14,4808.62,Shipped,4
3782,265,2025-12-07 12:19:41,1148.16,Pending,2
3783,798,2026-01-14 15:58:20,1739.55,Delivered,2
3784,923,2025-12-03 15:18:50,2922.95,Processing,2
3785,809,2026-02-04 05:07:33,6414.9,Delivered,4
3786,786,2025-01-29 01:59:42,648.6,Cancelled,1
3787,786,2026-06-02 13:06:19,916.08,Delivered,1
3788,48,2026-03-02 15:16:09,2260.03,Cancelled,3
3789,603,2026-03-16 21:32:23,4576.31,Pending,5
3790,262,2026-01-28 23:32:58,1685.75,Shipped,3
3791,383,2025-02-22 06:21:40,1039.16,Shipped,2
3792,100,2025-04-30 02:16:42,693.32,Pending,1
3793,933,2025-10-21 13:01:56,7917.13,Shipped,5
3794,330,2025-09-14 10:28:49,5115.8,Processing,5
3795,741,2026-05-29 02:46:46,2099.29,Shipped,2
3796,906,2025-12-08 15:36:42,1855.58,Processing,2
3797,631,2026-05-09 09:04:25,4541.99,Processing,4
3798,944,2025-07-27 11:12:50,5942.71,Pending,5
3799,313,2025-04-22 19:27:00,4764.29,Pending,4
3800,699,2025-04-21 11:00:34,1868.61,Processing,4
3801,353,2025-06-02 11:56:08,1687.72,Cancelled,2
3802,635,2025-03-14 09:10:48,5469.95,Cancelled,5
3803,905,2026-04-25 03:22:17,4338.28,Shipped,4
3804,709,2025-10-26 04:13:10,3074.04,Delivered,2
3805,446,2025-08-03 04:32:08,3300.67,Delivered,2
3806,214,2025-11-03 08:08:16,3610.99,Delivered,3
3807,862,2025-06-21 01:31:31,6226.88,Shipped,5
3808,369,2025-02-02 12:55:01,5780.14,Cancelled,4
3809,29,2025-02-04 04:28:10,3269.4,Shipped,4
3810,724,2025-08-24 06:39:25,1521.5,Delivered,2
3811,219,2025-01-10 09:50:05,4646.94,Processing,4
3812,292,2025-04-14 06:13:08,2968.76,Delivered,3
3813,134,2025-06-01 01:37:14,546.33,Processing,1
3814,504,2025-11-21 23:05:29,5490.98,Processing,5
3815,638,2026-03-19 04:25:32,2761.94,Shipped,5
3816,697,2025-05-31 10:09:48,5985.81,Processing,5
3817,855,2025-11-21 08:25:26,7295.97,Shipped,5
3818,460,2025-04-28 18:53:41,159.18,Shipped,1
3819,82,2025-11-28 14:12:25,3563.07,Processing,2
3820,94,2026-03-01 21:51:44,1172.76,Processing,2
3821,968,2026-03-18 07:46:12,4900.63,Cancelled,4
3822,140,2025-07-18 04:18:04,3577.86,Cancelled,4
3823,740,2025-06-13 14:09:59,476.62,Processing,2
3824,852,2025-01-01 10:34:09,3591.39,Delivered,3
3825,844,2025-02-21 10:35:03,3722.91,Shipped,2
3826,722,2025-05-07 21:50:13,1298.37,Delivered,3
3827,512,2025-01-30 02:19:24,259.15,Pending,1
3828,348,2025-07-26 05:25:19,5482.14,Shipped,5
3829,564,2026-01-10 21:31:11,2029.44,Delivered,3
3830,782,2025-02-21 07:59:22,3418.59,Shipped,2
3831,619,2025-06-20 04:12:59,2896.63,Cancelled,2
3832,107,2025-12-30 17:52:04,1439.42,Delivered,1
3833,551,2025-05-09 15:04:51,1579.95,Shipped,1
3834,653,2026-06-07 10:23:33,3900.02,Delivered,3
3835,390,2026-01-19 07:10:32,4271.72,Pending,5
3836,183,2025-03-30 17:31:56,4677.49,Pending,5
3837,676,2025-03-04 02:44:24,4377.86,Processing,4
3838,982,2026-06-04 22:50:23,1806.14,Delivered,2
3839,569,2025-12-23 23:40:55,1940.05,Shipped,5
3840,739,2025-09-24 05:04:59,2372.56,Delivered,5
3841,794,2026-04-25 01:57:16,543.58,Pending,1
3842,970,2025-10-17 00:45:07,819.69,Shipped,1
3843,469,2025-12-31 05:25:11,2057.32,Processing,3
3844,170,2025-07-20 11:01:21,7179.7,Delivered,5
3845,684,2026-03-25 04:52:10,4779.88,Shipped,3
3846,27,2026-03-10 20:28:23,2695.11,Shipped,3
3847,647,2026-03-02 14:04:08,360.1,Delivered,1
3848,374,2025-09-14 18:49:41,2725.78,Pending,3
3849,757,2026-05-06 12:28:13,5963.33,Processing,3
3850,1000,2026-06-01 11:24:28,3891.31,Processing,5
3851,853,2025-09-11 15:01:03,1727.97,Delivered,3
3852,809,2026-02-14 02:34:13,3663.46,Delivered,2
3853,208,2025-05-01 20:33:46,2196.77,Cancelled,1
3854,145,2026-06-03 15:47:48,1123.69,Pending,3
3855,805,2026-06-14 16:36:18,1804.17,Shipped,2
3856,178,2026-04-04 02:17:17,4669.52,Processing,5
3857,91,2026-02-08 22:24:09,4936.56,Pending,5
3858,623,2026-06-15 04:36:46,1323.56,Pending,3
3859,9,2025-08-05 16:16:38,900.63,Cancelled,1
3860,978,2026-04-07 06:10:20,2403.32,Processing,1
3861,987,2025-07-10 12:39:32,2777.36,Shipped,2
3862,207,2025-06-25 16:39:10,2741.37,Cancelled,2
3863,914,2025-01-18 06:18:27,1155.96,Delivered,4
3864,155,2025-12-03 23:59:08,1864.56,Processing,1
3865,725,2026-01-11 11:09:14,179.45,Cancelled,2
3866,607,2025-07-31 09:57:43,1875.17,Cancelled,3
3867,661,2025-09-12 21:13:36,5596.59,Pending,5
3868,37,2026-01-31 05:22:20,4280.28,Processing,5
3869,240,2025-08-22 11:00:40,5698.57,Delivered,4
3870,12,2026-01-23 11:41:32,2764.47,Cancelled,2
3871,813,2025-11-11 08:19:27,633.01,Shipped,4
3872,279,2025-02-09 20:03:03,2111.72,Cancelled,3
3873,487,2026-04-05 13:57:14,3027.37,Shipped,4
3874,471,2025-08-22 06:47:23,918.92,Processing,2
3875,121,2025-07-20 02:48:00,4811.65,Pending,4
3876,763,2025-03-24 17:14:39,2315.73,Shipped,1
3877,774,2025-04-25 22:23:50,4480.01,Pending,4
3878,14,2026-03-08 02:12:44,4251.23,Cancelled,3
3879,252,2025-06-23 16:40:33,575.56,Processing,2
3880,111,2025-06-20 01:34:17,1681.07,Cancelled,3
3881,573,2025-07-13 04:48:45,3181.97,Processing,4
3882,797,2025-12-27 16:03:58,5042.35,Shipped,4
3883,250,2025-04-30 00:56:27,4563.25,Shipped,4
3884,936,2025-03-18 13:59:08,6673.53,Processing,5
3885,916,2026-02-26 03:30:48,6263.98,Delivered,5
3886,561,2026-01-28 21:36:33,2727.28,Processing,4
3887,265,2025-10-09 22:40:41,1563.11,Delivered,2
3888,432,2025-11-17 12:15:38,2860.05,Cancelled,3
3889,503,2025-11-07 13:45:26,44.35,Processing,1
3890,109,2025-11-22 16:09:38,2701.34,Shipped,4
3891,310,2026-03-17 01:41:01,326.42,Cancelled,1
3892,795,2025-09-15 06:15:37,3165.3,Shipped,3
3893,729,2025-08-21 07:20:23,1727.43,Delivered,2
3894,122,2025-03-05 00:21:28,390.38,Shipped,1
3895,881,2025-07-08 08:25:09,1464.82,Delivered,2
3896,767,2025-05-07 04:12:11,1036.9,Shipped,1
3897,646,2026-04-29 22:38:44,2807.56,Delivered,3
3898,389,2026-01-09 17:43:38,3857.61,Shipped,5
3899,323,2026-05-30 21:01:20,3084.51,Shipped,3
3900,8,2025-02-21 12:18:19,1206.72,Pending,1
3901,659,2025-09-01 20:34:57,3369.69,Processing,2
3902,386,2025-02-14 04:44:58,7492.49,Delivered,5
3903,400,2025-12-05 08:36:33,8165.11,Processing,5
3904,199,2025-11-12 06:59:05,4868.58,Pending,3
3905,34,2025-12-02 16:11:24,5243.83,Pending,5
3906,279,2025-04-30 15:37:28,857.05,Delivered,2
3907,177,2025-11-18 17:40:28,4063.02,Cancelled,4
3908,262,2026-01-03 12:36:18,2801.26,Cancelled,3
3909,760,2025-01-24 18:20:30,2179.62,Shipped,4
3910,911,2025-09-17 06:13:09,418.91,Delivered,1
3911,473,2025-10-15 16:23:07,4971.76,Shipped,5
3912,844,2025-04-02 19:53:59,1883.03,Delivered,2
3913,736,2025-08-28 05:40:27,117.39,Pending,1
3914,14,2025-07-03 01:26:12,4550.19,Cancelled,4
3915,415,2026-01-13 21:23:21,93.4,Processing,1
3916,895,2026-01-18 00:56:57,4026.05,Shipped,5
3917,793,2025-11-04 20:24:00,1666.22,Cancelled,2
3918,548,2026-04-03 01:00:14,4249.69,Shipped,4
3919,425,2025-06-16 05:46:54,2559.55,Delivered,3
3920,350,2025-11-11 19:40:10,8361.73,Cancelled,5
3921,285,2025-12-01 01:45:00,1472.12,Pending,1
3922,124,2025-07-02 14:47:34,249.07,Delivered,1
3923,956,2025-08-11 12:08:34,5163.89,Shipped,4
3924,469,2025-07-08 22:14:43,2755.46,Shipped,3
3925,833,2026-04-20 05:54:01,6453.8,Cancelled,5
3926,508,2025-05-09 01:51:17,2512.62,Pending,4
3927,954,2025-09-19 01:34:06,276.05,Processing,1
3928,745,2025-05-04 15:33:14,4992.34,Pending,5
3929,746,2026-04-10 11:11:43,1087.77,Processing,1
3930,933,2025-09-12 02:23:08,4275.75,Cancelled,2
3931,471,2026-04-06 22:38:09,934.75,Delivered,1
3932,543,2025-10-20 16:56:57,1600.04,Pending,2
3933,700,2025-03-06 08:57:53,4035.86,Pending,4
3934,541,2025-03-20 04:26:07,6911.21,Delivered,5
3935,241,2025-03-05 18:21:33,3614.43,Cancelled,3
3936,312,2025-03-05 22:22:27,7790.51,Delivered,5
3937,405,2025-01-07 14:15:45,2314.73,Delivered,3
3938,523,2025-04-27 13:03:53,876.62,Cancelled,2
3939,592,2026-02-24 17:14:07,2023.37,Pending,3
3940,63,2025-11-29 20:36:48,2564.0,Delivered,2
3941,60,2026-01-18 15:37:59,3022.78,Processing,2
3942,354,2025-03-13 16:52:37,1690.91,Shipped,2
3943,933,2026-05-19 07:01:54,1509.91,Delivered,1
3944,795,2025-04-28 23:23:29,231.73,Delivered,1
3945,444,2025-02-09 21:22:43,3160.99,Shipped,5
3946,494,2025-01-02 14:54:33,4677.56,Cancelled,5
3947,199,2026-01-01 23:57:23,1430.8,Delivered,2
3948,154,2025-05-18 22:12:07,4654.61,Shipped,5
3949,191,2025-01-26 09:17:08,2607.75,Cancelled,3
3950,716,2025-04-14 16:18:32,1637.85,Pending,1
3951,320,2025-08-15 08:31:08,673.82,Processing,2
3952,12,2025-10-12 21:01:55,4136.93,Processing,3
3953,216,2026-06-12 04:37:31,4377.49,Shipped,5
3954,276,2026-06-17 13:39:37,6459.91,Processing,4
3955,694,2025-10-05 11:37:55,2849.31,Delivered,1
3956,675,2026-06-02 08:13:31,3168.16,Cancelled,4
3957,746,2026-03-21 06:48:06,1812.84,Pending,2
3958,475,2025-03-09 23:29:40,3626.75,Processing,5
3959,372,2025-02-01 09:40:00,4020.31,Processing,5
3960,480,2025-05-09 07:57:11,5087.04,Processing,5
3961,431,2025-08-29 14:28:57,3161.89,Shipped,3
3962,406,2025-09-14 10:17:17,5389.67,Delivered,4
3963,229,2025-03-19 15:36:01,4774.43,Delivered,3
3964,439,2025-01-31 05:56:09,1850.1,Processing,2
3965,912,2026-03-29 17:21:47,530.56,Processing,1
3966,318,2025-03-05 23:02:12,601.91,Delivered,2
3967,580,2025-01-31 16:35:20,4768.32,Processing,4
3968,264,2026-04-23 04:33:46,5420.18,Shipped,5
3969,798,2025-01-01 03:58:21,633.6,Processing,3
3970,757,2025-05-30 07:45:54,1992.61,Pending,1
3971,827,2025-05-12 23:48:23,5604.55,Processing,4
3972,814,2025-10-31 14:14:09,3240.12,Processing,4
3973,219,2026-01-16 20:58:28,3766.84,Pending,5
3974,406,2025-03-25 12:39:44,637.85,Delivered,1
3975,158,2025-07-27 15:23:52,7681.24,Shipped,4
3976,481,2026-04-06 21:13:17,8170.8,Shipped,5
3977,203,2025-08-15 08:37:11,7825.18,Pending,4
3978,111,2026-04-24 00:32:29,707.92,Shipped,1
3979,835,2026-02-13 14:58:54,2938.58,Shipped,2
3980,937,2025-02-25 16:16:25,7283.18,Processing,4
3981,334,2026-04-21 22:14:41,2266.15,Cancelled,2
3982,448,2025-08-09 22:26:11,3685.11,Pending,3
3983,93,2025-04-18 15:59:22,7872.22,Cancelled,5
3984,327,2025-02-20 10:36:58,3495.17,Processing,5
3985,400,2025-12-26 02:34:41,2882.94,Delivered,3
3986,367,2026-04-16 19:47:07,1191.78,Cancelled,3
3987,703,2025-07-21 22:25:11,578.56,Delivered,3
3988,47,2025-05-03 06:02:15,2985.44,Shipped,2
3989,438,2026-05-15 19:02:19,589.87,Shipped,1
3990,218,2026-02-04 22:16:20,3489.98,Delivered,4
3991,437,2025-03-16 15:48:36,364.69,Processing,1
3992,46,2026-01-21 13:51:21,3035.58,Cancelled,2
3993,565,2026-04-17 01:40:24,3364.94,Cancelled,4
3994,126,2025-06-23 19:47:00,2517.94,Cancelled,3
3995,732,2026-06-20 04:29:16,2238.22,Pending,4
3996,805,2025-08-09 08:29:45,2674.21,Processing,4
3997,97,2025-01-25 21:09:07,7344.22,Pending,5
3998,119,2025-11-02 13:23:09,2637.98,Delivered,2
3999,345,2025-09-21 01:02:07,300.93,Cancelled,1
4000,831,2026-06-01 12:39:30,5182.17,Processing,5
4001,550,2025-05-07 10:56:00,612.65,Shipped,1
4002,612,2026-01-03 03:01:36,4073.53,Processing,2
4003,18,2025-12-18 11:22:08,1383.29,Pending,4
4004,287,2025-10-06 15:37:13,2698.32,Shipped,5
4005,75,2026-01-31 06:08:02,3977.1,Delivered,4
4006,410,2025-08-26 23:41:12,692.35,Pending,1
4007,927,2025-08-17 02:05:37,7379.01,Processing,4
4008,966,2026-05-23 13:55:32,966.25,Delivered,1
4009,96,2025-11-08 12:56:04,407.63,Pending,2
4010,65,2025-11-21 15:31:04,9077.36,Pending,5
4011,201,2025-07-02 15:02:57,985.77,Processing,1
4012,896,2025-08-29 06:15:22,4541.61,Delivered,5
4013,674,2026-06-02 11:54:00,6740.8,Cancelled,5
4014,991,2025-09-11 16:26:42,887.15,Shipped,3
4015,812,2025-06-13 12:53:09,6196.2,Pending,4
4016,262,2025-07-06 22:37:27,4160.13,Pending,4
4017,861,2025-12-25 07:00:30,1660.65,Shipped,2
4018,897,2025-04-26 12:21:31,3609.74,Pending,3
4019,36,2025-05-01 13:29:36,3903.78,Processing,4
4020,653,2025-01-29 13:57:28,4370.85,Shipped,5
4021,17,2025-03-03 17:06:49,2165.61,Cancelled,3
4022,691,2025-02-15 15:08:37,5522.19,Shipped,5
4023,508,2026-04-02 11:12:24,2218.46,Cancelled,2
4024,689,2025-04-02 10:25:30,3532.87,Cancelled,4
4025,87,2025-04-25 16:57:15,1171.84,Delivered,1
4026,554,2025-03-25 15:11:52,3847.55,Delivered,4
4027,940,2025-12-15 16:28:44,4018.92,Delivered,4
4028,303,2025-04-08 22:51:21,137.04,Processing,1
4029,842,2025-04-26 23:39:13,4585.01,Processing,4
4030,156,2025-02-27 01:03:39,4917.39,Delivered,3
4031,317,2025-08-08 09:43:13,3455.77,Delivered,5
4032,930,2025-09-16 10:30:12,397.29,Shipped,2
4033,528,2026-06-19 04:08:17,2622.86,Shipped,3
4034,153,2025-09-06 12:18:27,1109.14,Processing,2
4035,620,2026-03-26 22:22:52,2765.46,Processing,1
4036,278,2025-07-05 20:01:07,5782.24,Processing,3
4037,883,2026-01-10 01:36:51,1853.34,Cancelled,1
4038,525,2025-12-05 03:13:46,2744.94,Shipped,2
4039,477,2025-11-15 08:43:39,2298.47,Cancelled,4
4040,438,2025-04-06 05:46:28,5991.13,Processing,5
4041,984,2026-05-16 10:49:40,773.12,Cancelled,1
4042,167,2026-06-04 01:26:36,7972.81,Shipped,4
4043,485,2026-06-06 16:17:23,4858.37,Shipped,4
4044,974,2026-03-05 20:16:01,3253.73,Processing,5
4045,335,2026-04-02 10:58:39,2698.9,Pending,1
4046,696,2025-08-23 23:51:58,3971.99,Processing,5
4047,986,2025-06-12 22:25:52,3923.61,Processing,4
4048,132,2026-01-03 13:36:52,5230.19,Cancelled,5
4049,484,2026-05-25 16:06:46,3189.06,Processing,3
4050,195,2025-01-27 06:45:04,2335.39,Shipped,1
4051,140,2025-10-10 21:21:14,1618.94,Processing,4
4052,226,2025-05-02 13:56:54,42.25,Pending,1
4053,84,2025-10-31 12:56:00,4218.43,Shipped,3
4054,361,2025-05-29 17:36:22,2626.23,Shipped,4
4055,700,2025-09-26 00:51:45,3828.43,Processing,3
4056,638,2025-02-21 07:21:39,3358.49,Cancelled,4
4057,309,2025-02-07 23:47:21,7096.0,Cancelled,5
4058,537,2025-01-25 08:57:23,4689.77,Pending,5
4059,622,2025-07-15 21:00:44,4206.12,Processing,3
4060,889,2025-10-30 13:54:26,219.09,Processing,1
4061,172,2025-05-25 21:46:36,2011.86,Processing,2
4062,952,2026-01-22 12:15:06,6505.51,Pending,4
4063,224,2025-12-27 00:20:23,2450.93,Cancelled,4
4064,395,2026-05-27 08:09:01,3331.39,Shipped,4
4065,873,2025-11-05 17:44:37,3232.38,Pending,2
4066,552,2025-09-09 07:57:38,3162.2,Pending,2
4067,426,2025-12-16 05:22:47,5607.8,Processing,5
4068,929,2025-04-14 05:29:46,4533.25,Shipped,3
4069,411,2025-09-11 22:00:36,3634.14,Pending,4
4070,211,2025-11-25 01:08:41,3658.42,Cancelled,3
4071,674,2026-05-27 09:33:19,1569.69,Delivered,3
4072,768,2025-09-02 12:04:50,1990.94,Delivered,2
4073,20,2026-03-17 01:36:24,4177.59,Cancelled,3
4074,98,2025-05-23 21:17:53,2184.73,Delivered,1
4075,359,2025-01-06 18:40:02,3690.71,Cancelled,3
4076,253,2025-05-08 12:31:14,2970.06,Cancelled,4
4077,509,2025-07-14 15:31:46,1851.76,Delivered,2
4078,500,2025-11-19 23:05:35,2740.46,Cancelled,3
4079,92,2025-03-14 09:40:42,4001.05,Shipped,4
4080,669,2026-01-14 04:21:56,2728.0,Shipped,5
4081,373,2025-09-17 20:34:51,99.4,Pending,1
4082,230,2025-04-26 02:02:51,4720.95,Pending,5
4083,777,2025-02-02 15:24:41,2978.57,Shipped,1
4084,14,2025-04-20 00:08:44,2594.44,Pending,1
4085,974,2025-07-06 10:21:36,6855.74,Pending,4
4086,860,2026-02-03 06:59:39,7778.64,Cancelled,5
4087,391,2026-04-15 01:55:08,4052.86,Processing,4
4088,780,2026-01-20 18:08:08,600.58,Delivered,2
4089,59,2025-08-04 19:43:43,4760.25,Cancelled,3
4090,636,2025-06-07 02:18:49,3874.52,Pending,4
4091,479,2025-05-21 05:00:17,241.86,Pending,1
4092,316,2025-11-21 13:39:54,4469.73,Pending,5
4093,435,2025-01-30 20:44:34,8216.55,Shipped,5
4094,352,2025-01-08 03:58:08,5253.58,Delivered,5
4095,876,2026-05-06 12:43:15,1874.85,Shipped,4
4096,674,2025-10-08 04:26:54,5920.75,Shipped,4
4097,266,2025-09-24 09:17:36,7915.84,Shipped,5
4098,664,2026-04-23 14:08:12,515.32,Processing,1
4099,248,2025-10-17 17:40:09,2444.29,Delivered,4
4100,323,2025-09-19 21:29:14,746.32,Cancelled,2
4101,287,2025-01-03 03:01:37,4200.05,Pending,5
4102,595,2025-03-23 05:50:02,1479.81,Processing,2
4103,389,2026-01-11 00:00:49,1865.53,Cancelled,3
4104,215,2026-01-25 04:45:01,92.83,Shipped,1
4105,740,2025-06-06 16:12:25,1928.51,Processing,4
4106,418,2025-06-13 22:28:35,2506.19,Cancelled,3
4107,913,2025-04-25 19:18:02,4669.88,Delivered,3
4108,885,2025-09-16 06:34:59,4869.23,Pending,4
4109,115,2026-06-13 10:44:58,2571.06,Cancelled,3
4110,55,2026-05-27 14:25:02,367.91,Pending,1
4111,447,2026-01-28 05:31:50,805.36,Delivered,1
4112,699,2025-08-01 09:24:12,6237.27,Shipped,5
4113,202,2026-02-17 08:07:02,1373.27,Pending,2
4114,458,2025-10-31 10:59:34,2801.94,Shipped,3
4115,969,2026-02-15 16:20:15,3358.87,Processing,3
4116,482,2026-04-04 15:29:25,4750.8,Delivered,3
4117,555,2026-04-21 17:09:08,602.11,Processing,1
4118,905,2026-04-21 12:41:31,4798.86,Pending,4
4119,603,2025-06-02 18:01:37,4973.73,Shipped,5
4120,939,2025-12-04 19:49:32,6196.04,Pending,5
4121,839,2025-01-31 14:56:22,4938.52,Shipped,4
4122,452,2025-12-20 08:55:45,4630.96,Shipped,5
4123,676,2026-04-05 00:34:30,3172.02,Pending,3
4124,630,2026-03-01 23:06:55,245.94,Processing,1
4125,568,2025-08-14 09:35:41,6306.66,Processing,5
4126,640,2026-02-23 11:48:55,9553.78,Shipped,5
4127,205,2025-12-21 12:35:26,2246.05,Pending,2
4128,845,2025-02-04 13:47:41,2807.62,Processing,3
4129,212,2025-08-09 23:11:50,1828.2,Processing,1
4130,675,2025-09-16 08:12:51,4812.68,Delivered,5
4131,362,2025-01-14 21:57:28,3500.34,Pending,3
4132,282,2025-11-13 09:17:56,684.51,Processing,1
4133,947,2026-04-03 17:43:33,979.87,Pending,2
4134,96,2026-05-03 00:55:25,4576.54,Shipped,5
4135,875,2025-02-18 18:38:53,1788.96,Cancelled,4
4136,932,2026-01-04 13:38:54,3680.75,Shipped,3
4137,615,2025-11-21 02:00:45,4536.0,Processing,4
4138,336,2025-12-27 01:04:09,4238.35,Cancelled,2
4139,161,2026-04-18 20:07:02,5064.9,Processing,4
4140,364,2026-03-21 04:56:41,694.45,Cancelled,1
4141,374,2025-06-29 09:07:52,4264.68,Delivered,4
4142,55,2025-09-02 19:22:21,5838.37,Pending,5
4143,692,2026-04-04 23:03:22,3269.71,Pending,3
4144,907,2025-06-23 03:08:55,2647.83,Pending,3
4145,43,2025-12-15 23:01:29,1261.33,Shipped,2
4146,355,2025-07-25 14:22:30,1954.91,Cancelled,3
4147,880,2025-08-22 05:40:17,758.08,Cancelled,1
4148,680,2026-05-22 11:10:49,1492.42,Delivered,2
4149,643,2025-01-31 01:36:55,3564.1,Delivered,4
4150,527,2025-06-28 05:41:07,4735.72,Processing,4
4151,506,2026-06-04 04:28:47,1749.82,Shipped,1
4152,615,2026-03-27 03:51:03,4809.21,Cancelled,3
4153,945,2025-07-17 09:32:55,429.8,Delivered,1
4154,695,2025-11-03 15:50:23,5612.05,Shipped,5
4155,796,2025-07-26 02:46:45,3248.88,Delivered,4
4156,503,2025-01-04 07:52:42,2013.76,Delivered,2
4157,837,2026-02-17 05:45:47,3977.4,Pending,3
4158,839,2025-06-28 00:59:10,685.88,Pending,1
4159,345,2025-02-01 11:47:51,6919.9,Processing,5
4160,572,2025-06-22 06:40:08,2103.78,Processing,2
4161,425,2025-12-15 22:37:32,5066.62,Pending,5
4162,53,2025-07-05 14:54:34,2880.82,Processing,3
4163,329,2025-11-05 08:14:49,2343.99,Pending,2
4164,229,2025-01-02 17:57:02,6023.55,Cancelled,4
4165,697,2025-11-30 23:58:53,5622.06,Pending,4
4166,35,2025-02-07 02:22:51,2772.16,Shipped,3
4167,862,2025-03-01 02:42:47,388.19,Processing,2
4168,626,2025-08-01 12:55:14,3001.71,Processing,2
4169,602,2026-02-20 17:55:31,2730.54,Processing,1
4170,686,2026-03-01 12:21:16,2691.2,Cancelled,2
4171,975,2025-11-20 16:52:38,535.09,Cancelled,1
4172,541,2025-01-13 16:39:47,4499.5,Shipped,3
4173,414,2026-01-25 17:19:55,3103.49,Shipped,2
4174,239,2026-05-13 02:49:51,3130.31,Cancelled,3
4175,300,2025-08-26 20:03:30,3089.73,Shipped,4
4176,784,2026-04-12 05:22:38,2023.36,Delivered,2
4177,609,2026-05-31 05:04:22,3051.45,Cancelled,3
4178,280,2025-02-09 18:21:24,3951.81,Cancelled,5
4179,632,2026-01-21 17:57:30,2084.0,Processing,3
4180,148,2026-03-27 15:16:08,2169.97,Cancelled,2
4181,778,2025-06-15 18:20:08,1878.2,Cancelled,1
4182,275,2026-02-19 20:09:33,6416.78,Delivered,5
